validTimeUtc,globalHorizontalIrradiance,pressureMeanSeaLevel,temperature,uvIndex
2023-09-14T18:00:00+0000,619.9,29.98,71.9,7
2023-09-14T19:00:00+0000,809.4,29.97,71.9,9
2023-09-14T20:00:00+0000,891.4,29.96,72.6,9
2023-09-14T21:00:00+0000,872.7,29.94,72.8,7
2023-09-14T22:00:00+0000,795.2,29.93,72.4,5
2023-09-14T23:00:00+0000,634.3,29.92,71.3,3
2023-09-15T00:00:00+0000,452.4,29.92,70.8,1
2023-09-15T01:00:00+0000,230.8,29.93,69.2,0
2023-09-15T02:00:00+0000,16.8,29.93,67.2,0
2023-09-15T03:00:00+0000,0.0,29.94,66.5,0
2023-09-15T04:00:00+0000,0.0,29.95,66.3,0
2023-09-15T05:00:00+0000,0.0,29.96,65.8,0
2023-09-15T06:00:00+0000,0.0,29.96,66.3,0
2023-09-15T07:00:00+0000,0.0,29.96,66.7,0
2023-09-15T08:00:00+0000,0.0,29.96,66.7,0
2023-09-15T09:00:00+0000,0.0,29.95,66.8,0
2023-09-15T10:00:00+0000,0.0,29.95,66.8,0
2023-09-15T11:00:00+0000,0.0,29.95,67.0,0
2023-09-15T12:00:00+0000,0.0,29.95,66.8,0
2023-09-15T13:00:00+0000,0.0,29.96,66.8,0
2023-09-15T14:00:00+0000,3.5,29.97,66.8,0
2023-09-15T15:00:00+0000,80.6,29.98,67.0,0
2023-09-15T16:00:00+0000,219.2,29.98,67.6,1
2023-09-15T17:00:00+0000,363.1,30.0,68.5,1
2023-09-15T18:00:00+0000,520.8,30.0,69.2,3
2023-09-15T19:00:00+0000,668.5,29.98,69.2,4
2023-09-15T20:00:00+0000,763.8,29.96,70.4,5
2023-09-15T21:00:00+0000,823.2,29.95,70.3,4
2023-09-15T22:00:00+0000,754.2,29.94,70.1,4
2023-09-15T23:00:00+0000,623.0,29.94,69.5,2
2023-09-16T00:00:00+0000,441.0,29.94,68.6,1
2023-09-16T01:00:00+0000,218.8,29.94,67.9,0
2023-09-16T02:00:00+0000,14.6,29.93,67.7,0
2023-09-16T03:00:00+0000,0.0,29.95,67.7,0
2023-09-16T04:00:00+0000,0.0,29.96,67.9,0
2023-09-16T05:00:00+0000,0.0,29.96,68.1,0
2023-09-16T06:00:00+0000,0.0,29.97,67.9,0
2023-09-16T07:00:00+0000,0.0,29.96,67.6,0
2023-09-16T08:00:00+0000,0.0,29.96,67.4,0
2023-09-16T09:00:00+0000,0.0,29.95,67.4,0
2023-09-16T10:00:00+0000,0.0,29.94,67.6,0
2023-09-16T11:00:00+0000,0.0,29.94,67.6,0
2023-09-16T12:00:00+0000,0.0,29.95,67.6,0
2023-09-16T13:00:00+0000,0.0,29.96,67.7,0
2023-09-16T14:00:00+0000,2.6,29.97,67.7,0
2023-09-16T15:00:00+0000,62.9,29.98,67.9,0
2023-09-16T16:00:00+0000,157.2,29.99,68.1,1
2023-09-16T17:00:00+0000,284.3,30.0,68.1,1
2023-09-16T18:00:00+0000,414.6,30.0,68.5,1
2023-09-16T19:00:00+0000,534.0,30.0,68.6,2
2023-09-16T20:00:00+0000,592.1,29.98,69.7,2
2023-09-16T21:00:00+0000,686.1,29.97,69.7,1
2023-09-16T22:00:00+0000,647.9,29.97,69.0,1
2023-09-16T23:00:00+0000,517.1,29.96,67.9,0
2023-09-17T00:00:00+0000,361.8,29.96,67.0,0
2023-09-17T01:00:00+0000,187.6,29.96,66.7,0
2023-09-17T02:00:00+0000,12.3,29.96,66.5,0
2023-09-17T03:00:00+0000,0.0,29.97,66.8,0
2023-09-17T04:00:00+0000,0.0,29.98,67.2,0
2023-09-17T05:00:00+0000,0.0,29.98,67.0,0
2023-09-17T06:00:00+0000,0.0,29.98,67.4,0
2023-09-17T07:00:00+0000,0.0,29.98,67.2,0
2023-09-17T08:00:00+0000,0.0,29.97,67.2,0
2023-09-17T09:00:00+0000,0.0,29.96,66.8,0
2023-09-17T10:00:00+0000,0.0,29.96,66.5,0
2023-09-17T11:00:00+0000,0.0,29.96,66.3,0
2023-09-17T12:00:00+0000,0.0,29.96,65.9,0
2023-09-17T13:00:00+0000,0.0,29.97,65.8,0
2023-09-17T14:00:00+0000,2.1,29.98,65.8,0
2023-09-17T15:00:00+0000,59.6,30.0,65.4,0
2023-09-17T16:00:00+0000,165.4,30.0,66.5,1
2023-09-17T17:00:00+0000,299.1,30.01,67.9,2
2023-09-17T18:00:00+0000,417.6,30.02,69.2,3
2023-09-17T19:00:00+0000,551.8,30.01,69.0,4
2023-09-17T20:00:00+0000,612.9,29.99,69.5,4
2023-09-17T21:00:00+0000,655.9,29.98,69.2,3
2023-09-17T22:00:00+0000,612.9,29.97,68.5,1
2023-09-17T23:00:00+0000,516.8,29.96,68.6,0
2023-09-18T00:00:00+0000,368.4,29.94,69.9,1
2023-09-18T01:00:00+0000,176.5,29.96,67.9,0
2023-09-18T02:00:00+0000,9.3,29.97,67.2,0
2023-09-18T03:00:00+0000,0.0,29.97,67.6,0
2023-09-18T04:00:00+0000,0.0,29.98,68.3,0
2023-09-18T05:00:00+0000,0.0,29.98,68.5,0
2023-09-18T06:00:00+0000,0.0,29.98,68.3,0
2023-09-18T07:00:00+0000,0.0,29.98,67.7,0
2023-09-18T08:00:00+0000,0.0,29.98,66.7,0
2023-09-18T09:00:00+0000,0.0,29.97,66.5,0
2023-09-18T10:00:00+0000,0.0,29.97,66.1,0
2023-09-18T11:00:00+0000,0.0,29.97,65.9,0
2023-09-18T12:00:00+0000,0.0,29.97,65.8,0
2023-09-18T13:00:00+0000,0.0,29.98,65.8,0
2023-09-18T14:00:00+0000,2.4,29.99,66.5,0
2023-09-18T15:00:00+0000,61.9,30.0,67.2,1
2023-09-18T16:00:00+0000,192.5,30.02,67.4,2
2023-09-18T17:00:00+0000,321.8,30.03,67.6,3
2023-09-18T18:00:00+0000,448.2,30.03,69.7,5
2023-09-18T19:00:00+0000,562.5,30.01,71.5,8
2023-09-18T20:00:00+0000,751.2,30.0,72.2,8
2023-09-18T21:00:00+0000,805.2,29.98,72.8,7
2023-09-18T22:00:00+0000,763.8,29.97,72.2,5
2023-09-18T23:00:00+0000,638.0,29.96,72.1,2
2023-09-19T00:00:00+0000,450.1,29.96,71.0,1
2023-09-19T01:00:00+0000,232.2,29.95,69.2,0
2023-09-19T02:00:00+0000,13.0,29.95,67.2,0
2023-09-19T03:00:00+0000,0.0,29.96,66.8,0
2023-09-19T04:00:00+0000,0.0,29.97,65.6,0
2023-09-19T05:00:00+0000,0.0,29.97,65.2,0
2023-09-19T06:00:00+0000,0.0,29.97,64.5,0
2023-09-19T07:00:00+0000,0.0,29.97,64.0,0
2023-09-19T08:00:00+0000,0.0,29.97,63.4,0
2023-09-19T09:00:00+0000,0.0,29.96,62.7,0
2023-09-19T10:00:00+0000,0.0,29.95,61.4,0
2023-09-19T11:00:00+0000,0.0,29.94,60.5,0
2023-09-19T12:00:00+0000,0.0,29.94,59.6,0
2023-09-19T13:00:00+0000,0.0,29.94,60.0,0
2023-09-19T14:00:00+0000,3.4,29.95,60.4,0
2023-09-19T15:00:00+0000,95.8,29.95,63.4,1
2023-09-19T16:00:00+0000,266.3,29.96,66.3,2
2023-09-19T17:00:00+0000,401.9,29.96,68.3,4
2023-09-19T18:00:00+0000,569.2,29.96,71.0,6
2023-09-19T19:00:00+0000,751.7,29.94,71.9,8
2023-09-19T20:00:00+0000,869.7,29.93,72.4,8
2023-09-19T21:00:00+0000,867.5,29.91,72.6,7
2023-09-19T22:00:00+0000,782.7,29.9,72.6,4
2023-09-19T23:00:00+0000,635.8,29.9,72.4,2
2023-09-20T00:00:00+0000,444.8,29.9,70.8,1
2023-09-20T01:00:00+0000,221.5,29.9,68.6,0
2023-09-20T02:00:00+0000,12.0,29.9,66.3,0
2023-09-20T03:00:00+0000,0.0,29.91,66.3,0
2023-09-20T04:00:00+0000,0.0,29.92,66.5,0
2023-09-20T05:00:00+0000,0.0,29.92,66.5,0
2023-09-20T06:00:00+0000,0.0,29.92,66.7,0
2023-09-20T07:00:00+0000,0.0,29.92,66.5,0
2023-09-20T08:00:00+0000,0.0,29.91,66.3,0
2023-09-20T09:00:00+0000,0.0,29.91,66.3,0
2023-09-20T10:00:00+0000,0.0,29.89,65.8,0
2023-09-20T11:00:00+0000,0.0,29.88,65.6,0
2023-09-20T12:00:00+0000,0.0,29.88,65.6,0
2023-09-20T13:00:00+0000,0.0,29.88,65.8,0
2023-09-20T14:00:00+0000,2.1,29.89,65.8,0
2023-09-20T15:00:00+0000,60.1,29.89,66.3,1
2023-09-20T16:00:00+0000,160.6,29.91,67.7,2
2023-09-20T17:00:00+0000,248.1,29.92,68.5,3
2023-09-20T18:00:00+0000,452.8,29.92,70.6,6
2023-09-20T19:00:00+0000,598.1,29.91,71.3,7
2023-09-20T20:00:00+0000,705.6,29.9,71.3,7
2023-09-20T21:00:00+0000,737.5,29.89,70.6,6
2023-09-20T22:00:00+0000,695.9,29.88,71.0,3
2023-09-20T23:00:00+0000,578.6,29.88,70.8,2
2023-09-21T00:00:00+0000,400.7,29.87,69.7,1
2023-09-21T01:00:00+0000,198.1,29.88,68.3,0
2023-09-21T02:00:00+0000,10.9,29.88,66.3,0
2023-09-21T03:00:00+0000,0.0,29.89,65.8,0
2023-09-21T04:00:00+0000,0.0,29.91,65.0,0
2023-09-21T05:00:00+0000,0.0,29.91,64.7,0
2023-09-21T06:00:00+0000,0.0,29.91,64.1,0
2023-09-21T07:00:00+0000,0.0,29.91,63.1,0
2023-09-21T08:00:00+0000,0.0,29.91,62.3,0
2023-09-21T09:00:00+0000,0.0,29.9,62.5,0
2023-09-21T10:00:00+0000,0.0,29.9,62.7,0
2023-09-21T11:00:00+0000,0.0,29.9,63.1,0
2023-09-21T12:00:00+0000,0.0,29.9,63.1,0
2023-09-21T13:00:00+0000,0.0,29.91,63.4,0
2023-09-21T14:00:00+0000,1.6,29.93,64.0,0
2023-09-21T15:00:00+0000,63.2,29.94,64.9,0
2023-09-21T16:00:00+0000,154.4,29.96,66.7,1
2023-09-21T17:00:00+0000,245.8,29.96,67.7,2
2023-09-21T18:00:00+0000,371.7,29.97,69.5,3
2023-09-21T19:00:00+0000,578.3,29.96,70.6,5
2023-09-21T20:00:00+0000,711.6,29.95,71.3,6
2023-09-21T21:00:00+0000,672.2,29.94,71.7,6
2023-09-21T22:00:00+0000,668.8,29.93,71.7,4
2023-09-21T23:00:00+0000,575.5,29.92,70.8,2
2023-09-22T00:00:00+0000,381.7,29.92,70.1,1
2023-09-22T01:00:00+0000,172.5,29.93,68.5,0
2023-09-22T02:00:00+0000,7.5,29.93,66.7,0
2023-09-22T03:00:00+0000,0.0,29.94,66.1,0
2023-09-22T04:00:00+0000,0.0,29.97,65.8,0
2023-09-22T05:00:00+0000,0.0,29.98,65.8,0
2023-09-22T06:00:00+0000,0.0,29.98,65.8,0
2023-09-22T07:00:00+0000,0.0,29.95,65.4,0
2023-09-22T08:00:00+0000,0.0,29.95,64.5,0
2023-09-22T09:00:00+0000,0.0,29.94,63.6,0
2023-09-22T10:00:00+0000,0.0,29.94,62.9,0
2023-09-22T11:00:00+0000,0.0,29.94,62.0,0
2023-09-22T12:00:00+0000,0.0,29.94,61.8,0
2023-09-22T13:00:00+0000,0.0,29.94,62.2,0
2023-09-22T14:00:00+0000,2.0,29.97,62.3,0
2023-09-22T15:00:00+0000,55.5,29.98,64.1,1
2023-09-22T16:00:00+0000,97.1,30.0,64.9,2
2023-09-22T17:00:00+0000,128.1,30.01,66.1,4
2023-09-22T18:00:00+0000,182.8,30.02,66.5,6
2023-09-22T19:00:00+0000,248.7,30.03,66.7,5
2023-09-22T20:00:00+0000,247.8,30.03,66.3,6
2023-09-22T21:00:00+0000,274.7,30.0,66.5,5
2023-09-22T22:00:00+0000,321.8,29.99,67.0,3
2023-09-22T23:00:00+0000,244.4,29.98,66.5,1
2023-09-23T00:00:00+0000,134.5,29.98,66.7,1
2023-09-23T01:00:00+0000,62.0,29.98,65.9,0
2023-09-23T02:00:00+0000,3.4,29.95,65.9,0
2023-09-23T03:00:00+0000,0.0,29.94,66.1,0
2023-09-23T04:00:00+0000,0.0,29.97,65.6,0
2023-09-23T05:00:00+0000,0.0,29.97,65.8,0
2023-09-23T06:00:00+0000,0.0,29.96,65.9,0
2023-09-23T07:00:00+0000,0.0,29.96,65.0,0
2023-09-23T08:00:00+0000,0.0,29.97,65.2,0
2023-09-23T09:00:00+0000,0.0,29.97,65.4,0
2023-09-23T10:00:00+0000,0.0,29.97,65.0,0
2023-09-23T11:00:00+0000,0.0,29.97,65.2,0
2023-09-23T12:00:00+0000,0.0,29.99,64.5,0
2023-09-23T13:00:00+0000,0.0,30.01,64.5,0
2023-09-23T14:00:00+0000,2.4,30.02,64.3,0
2023-09-23T15:00:00+0000,84.2,30.04,65.8,1
2023-09-23T16:00:00+0000,251.7,30.04,68.1,3
2023-09-23T17:00:00+0000,410.4,30.03,70.8,5
2023-09-23T18:00:00+0000,606.6,30.03,72.1,7
2023-09-23T19:00:00+0000,780.2,30.03,71.5,8
2023-09-23T20:00:00+0000,833.7,30.01,71.7,8
2023-09-23T21:00:00+0000,831.8,29.99,72.1,6
2023-09-23T22:00:00+0000,746.5,29.97,71.9,4
2023-09-23T23:00:00+0000,610.6,29.96,70.4,2
2023-09-24T00:00:00+0000,422.8,29.96,69.4,1
2023-09-24T01:00:00+0000,205.4,29.97,68.3,0
2023-09-24T02:00:00+0000,8.8,29.97,65.9,0
2023-09-24T03:00:00+0000,0.0,29.98,64.7,0
2023-09-24T04:00:00+0000,0.0,29.99,64.9,0
2023-09-24T05:00:00+0000,0.0,30.0,63.8,0
2023-09-24T06:00:00+0000,0.0,30.01,63.6,0
2023-09-24T07:00:00+0000,0.0,30.0,63.6,0
2023-09-24T08:00:00+0000,0.0,30.0,63.6,0
2023-09-24T09:00:00+0000,0.0,30.01,64.1,0
2023-09-24T10:00:00+0000,0.0,30.0,64.1,0
2023-09-24T11:00:00+0000,0.0,30.0,64.0,0
2023-09-24T12:00:00+0000,0.0,30.0,63.8,0
2023-09-24T13:00:00+0000,0.0,30.0,63.2,0
2023-09-24T14:00:00+0000,2.2,30.01,63.8,0
2023-09-24T15:00:00+0000,82.6,30.02,64.3,0
2023-09-24T16:00:00+0000,218.5,30.02,66.1,2
2023-09-24T17:00:00+0000,388.8,30.02,68.5,5
2023-09-24T18:00:00+0000,588.8,30.01,71.2,7
2023-09-24T19:00:00+0000,790.0,29.99,71.9,8
2023-09-24T20:00:00+0000,832.4,29.98,72.4,8
2023-09-24T21:00:00+0000,842.5,29.97,72.4,6
2023-09-24T22:00:00+0000,748.3,29.97,71.3,4
2023-09-24T23:00:00+0000,606.6,29.97,71.0,2
2023-09-25T00:00:00+0000,415.6,29.97,69.9,1
2023-09-25T01:00:00+0000,198.4,29.98,67.6,0
2023-09-25T02:00:00+0000,8.0,29.99,65.8,0
2023-09-25T03:00:00+0000,0.0,30.0,64.9,0
2023-09-25T04:00:00+0000,0.0,30.01,65.0,0
2023-09-25T05:00:00+0000,0.0,30.02,64.0,0
2023-09-25T06:00:00+0000,0.0,30.02,63.2,0
2023-09-25T07:00:00+0000,0.0,30.01,63.6,0
2023-09-25T08:00:00+0000,0.0,30.02,63.1,0
2023-09-25T09:00:00+0000,0.0,30.01,62.9,0
2023-09-25T10:00:00+0000,0.0,30.01,62.3,0
2023-09-25T11:00:00+0000,0.0,30.01,63.2,0
2023-09-25T12:00:00+0000,0.0,30.01,63.4,0
2023-09-25T13:00:00+0000,0.0,30.02,63.6,0
2023-09-25T14:00:00+0000,1.6,30.03,63.6,0
2023-09-25T15:00:00+0000,78.0,30.05,64.3,0
2023-09-25T16:00:00+0000,194.9,30.08,65.9,1
2023-09-25T17:00:00+0000,322.6,30.08,67.9,2
2023-09-25T18:00:00+0000,508.8,30.07,70.1,7
2023-09-25T19:00:00+0000,732.2,30.05,71.9,8
2023-09-25T20:00:00+0000,832.1,30.03,72.4,8
2023-09-25T21:00:00+0000,841.9,30.02,71.2,6
2023-09-25T22:00:00+0000,752.6,30.02,70.8,4
2023-09-25T23:00:00+0000,603.2,30.01,70.1,2
2023-09-26T00:00:00+0000,410.9,30.01,69.4,1
2023-09-26T01:00:00+0000,192.9,30.01,67.6,0
2023-09-26T02:00:00+0000,7.3,30.02,65.4,0
2023-09-26T03:00:00+0000,0.0,30.03,65.2,0
2023-09-26T04:00:00+0000,0.0,30.05,64.7,0
2023-09-26T05:00:00+0000,0.0,30.05,64.3,0
2023-09-26T06:00:00+0000,0.0,30.04,64.3,0
2023-09-26T07:00:00+0000,0.0,30.04,64.1,0
2023-09-26T08:00:00+0000,0.0,30.03,64.0,0
2023-09-26T09:00:00+0000,0.0,30.02,62.9,0
2023-09-26T10:00:00+0000,0.0,30.02,61.6,0
2023-09-26T11:00:00+0000,0.0,30.01,60.9,0
2023-09-26T12:00:00+0000,0.0,30.01,60.5,0
2023-09-26T13:00:00+0000,0.0,30.02,61.6,0
2023-09-26T14:00:00+0000,1.6,30.02,62.2,0
2023-09-26T15:00:00+0000,77.0,30.03,63.6,0
2023-09-26T16:00:00+0000,236.5,30.04,65.2,2
2023-09-26T17:00:00+0000,412.6,30.04,68.5,4
2023-09-26T18:00:00+0000,649.0,30.02,71.7,7
2023-09-26T19:00:00+0000,814.0,30.01,73.3,8
2023-09-26T20:00:00+0000,839.0,29.98,74.4,8
2023-09-26T21:00:00+0000,823.3,29.96,74.9,6
2023-09-26T22:00:00+0000,747.3,29.94,74.8,4
2023-09-26T23:00:00+0000,610.9,29.93,75.7,2
2023-09-27T00:00:00+0000,417.7,29.93,74.6,1
2023-09-27T01:00:00+0000,198.0,29.93,71.5,0
2023-09-27T02:00:00+0000,7.1,29.94,68.5,0
2023-09-27T03:00:00+0000,0.0,29.95,66.1,0
2023-09-27T04:00:00+0000,0.0,29.95,64.3,0
2023-09-27T05:00:00+0000,0.0,29.96,63.8,0
2023-09-27T06:00:00+0000,0.0,29.95,63.4,0
2023-09-27T07:00:00+0000,0.0,29.95,62.0,0
2023-09-27T08:00:00+0000,0.0,29.94,61.4,0
2023-09-27T09:00:00+0000,0.0,29.93,62.0,0
2023-09-27T10:00:00+0000,0.0,29.91,61.3,0
2023-09-27T11:00:00+0000,0.0,29.91,60.4,0
2023-09-27T12:00:00+0000,0.0,29.91,59.6,0
2023-09-27T13:00:00+0000,0.0,29.92,59.5,0
2023-09-27T14:00:00+0000,1.4,29.93,60.2,0
2023-09-27T15:00:00+0000,82.3,29.93,61.6,0
2023-09-27T16:00:00+0000,240.4,29.93,64.3,2
2023-09-27T17:00:00+0000,422.3,29.93,67.2,4
2023-09-27T18:00:00+0000,563.9,29.92,70.4,6
2023-09-27T19:00:00+0000,751.1,29.91,72.2,7
2023-09-27T20:00:00+0000,734.5,29.89,73.9,7
2023-09-27T21:00:00+0000,732.0,29.88,73.5,6
2023-09-27T22:00:00+0000,633.4,29.87,70.8,4
2023-09-27T23:00:00+0000,521.4,29.86,70.8,2
2023-09-28T00:00:00+0000,338.4,29.86,69.5,1
2023-09-28T01:00:00+0000,144.2,29.87,67.2,0
2023-09-28T02:00:00+0000,4.0,29.88,64.9,0
2023-09-28T03:00:00+0000,0.0,29.88,65.0,0
2023-09-28T04:00:00+0000,0.0,29.88,64.1,0
2023-09-28T05:00:00+0000,0.0,29.89,63.8,0
2023-09-28T06:00:00+0000,0.0,29.88,63.4,0
2023-09-28T07:00:00+0000,0.0,29.89,63.8,0
2023-09-28T08:00:00+0000,0.0,29.88,64.0,0
2023-09-28T09:00:00+0000,0.0,29.88,63.8,0
2023-09-28T10:00:00+0000,0.0,29.88,63.2,0
2023-09-28T11:00:00+0000,0.0,29.87,63.6,0
2023-09-28T12:00:00+0000,0.0,29.88,63.1,0
2023-09-28T13:00:00+0000,0.0,29.88,62.9,0
2023-09-28T14:00:00+0000,1.1,29.89,63.2,0
2023-09-28T15:00:00+0000,70.5,29.9,63.8,0
2023-09-28T16:00:00+0000,205.0,29.91,64.1,1
2023-09-28T17:00:00+0000,344.1,29.92,65.4,2
2023-09-28T18:00:00+0000,474.7,29.92,66.8,4
2023-09-28T19:00:00+0000,740.8,29.9,69.2,8
2023-09-28T20:00:00+0000,822.9,29.88,69.5,7
2023-09-28T21:00:00+0000,819.0,29.86,70.4,6
2023-09-28T22:00:00+0000,698.1,29.85,70.6,4
2023-09-28T23:00:00+0000,543.3,29.84,70.4,2
2023-09-29T00:00:00+0000,353.7,29.85,69.4,0
2023-09-29T01:00:00+0000,143.4,29.85,66.8,0
2023-09-29T02:00:00+0000,3.8,29.86,65.2,0
2023-09-29T03:00:00+0000,0.0,29.87,65.2,0
2023-09-29T04:00:00+0000,0.0,29.87,65.2,0
2023-09-29T05:00:00+0000,0.0,29.87,65.4,0
2023-09-29T06:00:00+0000,0.0,29.87,65.2,0
2023-09-29T07:00:00+0000,0.0,29.86,65.0,0
2023-09-29T08:00:00+0000,0.0,29.86,65.0,0
2023-09-29T09:00:00+0000,0.0,29.85,64.5,0
2023-09-29T10:00:00+0000,0.0,29.85,64.5,0
2023-09-29T11:00:00+0000,0.0,29.84,64.7,0
2023-09-29T12:00:00+0000,0.0,29.84,64.7,0
2023-09-29T13:00:00+0000,0.0,29.85,64.5,0
2023-09-29T14:00:00+0000,0.8,29.86,64.9,0
2023-09-29T15:00:00+0000,71.2,29.88,64.9,0
2023-09-29T16:00:00+0000,198.1,29.89,65.4,0
2023-09-29T17:00:00+0000,332.6,29.9,66.3,1
2023-09-29T18:00:00+0000,448.5,29.91,66.8,1
2023-09-29T19:00:00+0000,574.0,29.9,67.6,3
2023-09-29T20:00:00+0000,570.2,29.88,68.6,5
2023-09-29T21:00:00+0000,641.4,29.86,70.6,5
2023-09-29T22:00:00+0000,666.9,29.86,70.3,3
2023-09-29T23:00:00+0000,544.9,29.86,69.0,2
2023-09-30T00:00:00+0000,340.3,29.86,67.2,0
2023-09-30T01:00:00+0000,148.0,29.86,66.3,0
2023-09-30T02:00:00+0000,4.8,29.86,64.0,0
2023-09-30T03:00:00+0000,0.0,29.86,64.0,0
2023-09-30T04:00:00+0000,0.0,29.87,64.7,0
2023-09-30T05:00:00+0000,0.0,29.87,64.9,0
2023-09-30T06:00:00+0000,0.0,29.87,64.9,0
2023-09-30T07:00:00+0000,0.0,29.87,64.3,0
2023-09-30T08:00:00+0000,0.0,29.88,64.1,0
2023-09-30T09:00:00+0000,0.0,29.87,64.1,0
2023-09-30T10:00:00+0000,0.0,29.85,64.5,0
2023-09-30T11:00:00+0000,0.0,29.85,64.3,0
2023-09-30T12:00:00+0000,0.0,29.85,63.8,0
2023-09-30T13:00:00+0000,0.0,29.86,63.6,0
2023-09-30T14:00:00+0000,0.4,29.87,63.8,0
2023-09-30T15:00:00+0000,32.4,29.88,65.4,1
2023-09-30T16:00:00+0000,83.4,29.89,67.2,2
2023-09-30T17:00:00+0000,158.9,29.9,68.3,3
2023-09-30T18:00:00+0000,231.3,29.9,68.3,3
2023-09-30T19:00:00+0000,478.5,29.89,67.9,5
2023-09-30T20:00:00+0000,574.3,29.88,70.3,6
2023-09-30T21:00:00+0000,588.1,29.87,70.6,5
2023-09-30T22:00:00+0000,578.0,29.87,68.8,2
