Month,Day,Hour,DC Array Output (W),AC System Output (W)
7,19,10,2082.023,1992.394
7,19,11,2225.924,2131.196
7,19,12,2439.281,2336.993
7,19,13,1872.536,1790.331
7,19,14,1914.77,1831.068
7,19,15,1705.96,1629.657
7,19,16,901.107,853.323
7,19,17,582.312,545.825
7,19,18,184.43,162.041
7,19,19,0.0,0.0
7,19,20,0.0,0.0
7,19,21,0.0,0.0
7,19,22,0.0,0.0
7,19,23,0.0,0.0
7,20,0,0.0,0.0
7,20,1,0.0,0.0
7,20,2,0.0,0.0
7,20,3,0.0,0.0
7,20,4,0.0,0.0
7,20,5,45.473,28.007
7,20,6,293.34,267.092
7,20,7,820.595,775.664
7,20,8,1423.329,1357.041
7,20,9,1910.612,1827.058
7,20,10,2276.871,2180.338
7,20,11,2547.203,2441.091
7,20,12,2546.996,2440.892
7,20,13,2640.408,2530.993
7,20,14,2086.24,1996.462
7,20,15,1873.738,1791.49
7,20,16,1325.075,1262.268
7,20,17,670.783,631.16
7,20,18,188.236,165.712
7,20,19,0.0,0.0
7,20,20,0.0,0.0
7,20,21,0.0,0.0
7,20,22,0.0,0.0
7,20,23,0.0,0.0
7,21,0,0.0,0.0
7,21,1,0.0,0.0
7,21,2,0.0,0.0
7,21,3,0.0,0.0
7,21,4,0.0,0.0
7,21,5,43.342,25.952
7,21,6,383.618,354.17
7,21,7,1069.085,1015.349
7,21,8,1732.402,1655.162
7,21,9,2249.176,2153.624
7,21,10,2613.255,2504.802
7,21,11,2812.497,2696.985
7,21,12,2856.92,2739.834
7,21,13,2718.398,2606.22
7,21,14,2443.486,2341.049
7,21,15,2000.842,1914.09
7,21,16,1435.314,1368.601
7,21,17,732.725,690.907
7,21,18,166.449,144.697
7,21,19,0.0,0.0
7,21,20,0.0,0.0
7,21,21,0.0,0.0
7,21,22,0.0,0.0
7,21,23,0.0,0.0
7,22,0,0.0,0.0
7,22,1,0.0,0.0
7,22,2,0.0,0.0
7,22,3,0.0,0.0
7,22,4,0.0,0.0
7,22,5,36.985,19.82
7,22,6,376.849,347.642
7,22,7,1077.751,1023.708
7,22,8,1748.379,1670.573
7,22,9,2267.453,2171.254
7,22,10,2635.943,2526.687
7,22,11,2824.179,2708.252
7,22,12,2872.951,2755.297
7,22,13,2753.277,2639.863
7,22,14,2468.214,2364.901
7,22,15,2033.587,1945.674
7,22,16,1457.88,1390.368
7,22,17,739.104,697.06
7,22,18,152.402,131.147
7,22,19,0.0,0.0
7,22,20,0.0,0.0
7,22,21,0.0,0.0
7,22,22,0.0,0.0
7,22,23,0.0,0.0
7,23,0,0.0,0.0
7,23,1,0.0,0.0
7,23,2,0.0,0.0
7,23,3,0.0,0.0
7,23,4,0.0,0.0
7,23,5,35.375,18.267
7,23,6,374.466,345.342
7,23,7,1095.355,1040.688
7,23,8,1787.093,1707.915
7,23,9,1958.825,1873.562
7,23,10,1919.927,1836.042
7,23,11,2319.746,2221.694
7,23,12,2527.622,2422.204
7,23,13,2393.681,2293.009
7,23,14,2474.682,2371.14
7,23,15,2018.82,1931.431
7,23,16,781.337,737.797
7,23,17,479.732,446.879
7,23,18,160.041,138.516
7,23,19,0.0,0.0
7,23,20,0.0,0.0
7,23,21,0.0,0.0
7,23,22,0.0,0.0
7,23,23,0.0,0.0
7,24,0,0.0,0.0
7,24,1,0.0,0.0
7,24,2,0.0,0.0
7,24,3,0.0,0.0
7,24,4,0.0,0.0
7,24,5,34.602,17.522
7,24,6,300.12,273.631
7,24,7,1031.594,979.186
7,24,8,1680.307,1604.912
7,24,9,1927.726,1843.564
7,24,10,1966.208,1880.684
7,24,11,2095.507,2005.401
7,24,12,2258.843,2162.949
7,24,13,2281.197,2184.511
7,24,14,2346.836,2247.824
7,24,15,961.324,911.406
7,24,16,1247.443,1187.387
7,24,17,677.475,637.615
7,24,18,173.796,151.784
7,24,19,0.0,0.0
7,24,20,0.0,0.0
7,24,21,0.0,0.0
7,24,22,0.0,0.0
7,24,23,0.0,0.0
7,25,0,0.0,0.0
7,25,1,0.0,0.0
7,25,2,0.0,0.0
7,25,3,0.0,0.0
7,25,4,0.0,0.0
7,25,5,0.0,0.0
7,25,6,118.228,98.184
7,25,7,188.75,166.207
7,25,8,379.358,350.062
7,25,9,409.813,379.437
7,25,10,1006.191,954.684
7,25,11,1445.167,1378.105
7,25,12,1875.87,1793.547
7,25,13,2213.173,2118.897
7,25,14,2172.469,2079.635
7,25,15,1448.786,1381.595
7,25,16,1016.855,964.969
7,25,17,423.103,392.256
7,25,18,80.526,61.818
7,25,19,0.0,0.0
7,25,20,0.0,0.0
7,25,21,0.0,0.0
7,25,22,0.0,0.0
7,25,23,0.0,0.0
7,26,0,0.0,0.0
7,26,1,0.0,0.0
7,26,2,0.0,0.0
7,26,3,0.0,0.0
7,26,4,0.0,0.0
7,26,5,14.31,0.0
7,26,6,259.347,234.303
7,26,7,421.529,390.738
7,26,8,877.425,830.48
7,26,9,960.475,910.587
7,26,10,1596.6,1524.172
7,26,11,1725.343,1648.353
7,26,12,1278.997,1217.823
7,26,13,1602.472,1529.836
7,26,14,1761.856,1683.572
7,26,15,1475.819,1407.67
7,26,16,1102.277,1047.365
7,26,17,189.665,167.09
7,26,18,179.625,157.406
7,26,19,0.0,0.0
7,26,20,0.0,0.0
7,26,21,0.0,0.0
7,26,22,0.0,0.0
7,26,23,0.0,0.0
7,27,0,0.0,0.0
7,27,1,0.0,0.0
7,27,2,0.0,0.0
7,27,3,0.0,0.0
7,27,4,0.0,0.0
7,27,5,6.921,0.0
7,27,6,186.598,164.132
7,27,7,310.967,284.094
7,27,8,791.417,747.52
7,27,9,771.616,728.42
7,27,10,988.169,937.3
7,27,11,980.454,929.858
7,27,12,887.315,840.02
7,27,13,1224.628,1165.38
7,27,14,956.14,906.406
7,27,15,997.078,945.893
7,27,16,833.967,788.562
7,27,17,455.407,423.416
7,27,18,169.244,147.393
7,27,19,0.0,0.0
7,27,20,0.0,0.0
7,27,21,0.0,0.0
7,27,22,0.0,0.0
7,27,23,0.0,0.0
7,28,0,0.0,0.0
7,28,1,0.0,0.0
7,28,2,0.0,0.0
7,28,3,0.0,0.0
7,28,4,0.0,0.0
7,28,5,0.0,0.0
7,28,6,59.196,41.244
7,28,7,242.419,217.975
7,28,8,839.204,793.614
7,28,9,1264.372,1203.716
7,28,10,2087.719,1997.888
7,28,11,1468.087,1400.212
7,28,12,1446.815,1379.695
7,28,13,2380.051,2279.862
7,28,14,2479.724,2376.004
7,28,15,1445.678,1378.597
7,28,16,1215.578,1156.651
7,28,17,402.97,372.837
7,28,18,135.977,115.304
7,28,19,0.0,0.0
7,28,20,0.0,0.0
7,28,21,0.0,0.0
7,28,22,0.0,0.0
7,28,23,0.0,0.0
7,29,0,0.0,0.0
7,29,1,0.0,0.0
7,29,2,0.0,0.0
7,29,3,0.0,0.0
7,29,4,0.0,0.0
7,29,5,24.753,8.022
7,29,6,366.292,337.459
7,29,7,683.107,643.048
7,29,8,1389.866,1324.763
7,29,9,2206.51,2112.47
7,29,10,2587.665,2480.12
7,29,11,2801.108,2685.999
7,29,12,2884.514,2766.45
7,29,13,1947.941,1863.063
7,29,14,2499.954,2395.517
7,29,15,2057.391,1968.635
7,29,16,1476.11,1407.951
7,29,17,727.559,685.924
7,29,18,133.732,113.139
7,29,19,0.0,0.0
7,29,20,0.0,0.0
7,29,21,0.0,0.0
7,29,22,0.0,0.0
7,29,23,0.0,0.0
7,30,0,0.0,0.0
7,30,1,0.0,0.0
7,30,2,0.0,0.0
7,30,3,0.0,0.0
7,30,4,0.0,0.0
7,30,5,27.627,10.793
7,30,6,347.439,319.274
7,30,7,1059.395,1006.003
7,30,8,1745.371,1667.671
7,30,9,2259.129,2163.225
7,30,10,2621.67,2512.92
7,30,11,2804.153,2688.936
7,30,12,2859.55,2742.37
7,30,13,2738.069,2625.194
7,30,14,2465.733,2362.508
7,30,15,2021.925,1934.426
7,30,16,1437.173,1370.394
7,30,17,705.431,664.58
7,30,18,138.167,117.417
7,30,19,0.0,0.0
7,30,20,0.0,0.0
7,30,21,0.0,0.0
7,30,22,0.0,0.0
7,30,23,0.0,0.0
7,31,0,0.0,0.0
7,31,1,0.0,0.0
7,31,2,0.0,0.0
7,31,3,0.0,0.0
7,31,4,0.0,0.0
7,31,5,27.886,11.044
7,31,6,341.181,313.237
7,31,7,1048.856,995.837
7,31,8,1739.734,1662.234
7,31,9,2257.747,2161.892
7,31,10,2631.303,2522.211
7,31,11,2836.996,2720.616
7,31,12,2846.135,2729.43
7,31,13,2724.218,2611.834
7,31,14,2443.743,2341.297
7,31,15,1482.395,1414.013
7,31,16,1414.473,1348.498
7,31,17,687.572,647.354
7,31,18,125.567,105.264
7,31,19,0.0,0.0
7,31,20,0.0,0.0
7,31,21,0.0,0.0
7,31,22,0.0,0.0
7,31,23,0.0,0.0
8,1,0,0.0,0.0
8,1,1,0.0,0.0
8,1,2,0.0,0.0
8,1,3,0.0,0.0
8,1,4,0.0,0.0
8,1,5,27.723,10.887
8,1,6,342.708,314.71
8,1,7,1041.243,988.493
8,1,8,1735.618,1658.264
8,1,9,2275.234,2178.759
8,1,10,2647.517,2537.85
8,1,11,2849.675,2732.846
8,1,12,2571.438,2464.468
8,1,13,2752.945,2639.543
8,1,14,2450.488,2347.804
8,1,15,2002.039,1915.244
8,1,16,1409.025,1343.243
8,1,17,521.065,486.747
8,1,18,138.642,117.875
8,1,19,0.0,0.0
8,1,20,0.0,0.0
8,1,21,0.0,0.0
8,1,22,0.0,0.0
8,1,23,0.0,0.0
8,2,0,0.0,0.0
8,2,1,0.0,0.0
8,2,2,0.0,0.0
8,2,3,0.0,0.0
8,2,4,0.0,0.0
8,2,5,24.562,7.837
8,2,6,346.683,318.545
8,2,7,1003.038,951.642
8,2,8,1035.975,983.412
8,2,9,2162.192,2069.723
8,2,10,2501.588,2397.093
8,2,11,2688.145,2577.039
8,2,12,2769.328,2655.345
8,2,13,2654.044,2544.146
8,2,14,2393.716,2293.043
8,2,15,1951.734,1866.722
8,2,16,1363.623,1299.45
8,2,17,669.792,630.204
8,2,18,144.814,123.828
8,2,19,0.0,0.0
8,2,20,0.0,0.0
8,2,21,0.0,0.0
8,2,22,0.0,0.0
8,2,23,0.0,0.0
8,3,0,0.0,0.0
8,3,1,0.0,0.0
8,3,2,0.0,0.0
8,3,3,0.0,0.0
8,3,4,0.0,0.0
8,3,5,22.456,5.806
8,3,6,335.037,307.311
8,3,7,1007.272,955.727
8,3,8,1690.468,1614.714
8,3,9,2204.437,2110.471
8,3,10,2571.458,2464.487
8,3,11,2777.995,2663.705
8,3,12,2793.801,2678.951
8,3,13,2140.259,2048.567
8,3,14,1996.686,1910.081
8,3,15,1929.289,1845.072
8,3,16,1347.475,1283.874
8,3,17,667.436,627.932
8,3,18,143.535,122.595
8,3,19,0.0,0.0
8,3,20,0.0,0.0
8,3,21,0.0,0.0
8,3,22,0.0,0.0
8,3,23,0.0,0.0
8,4,0,0.0,0.0
8,4,1,0.0,0.0
8,4,2,0.0,0.0
8,4,3,0.0,0.0
8,4,4,0.0,0.0
8,4,5,20.601,4.017
8,4,6,307.602,280.848
8,4,7,867.862,821.256
8,4,8,1340.706,1277.345
8,4,9,2007.459,1920.472
8,4,10,2194.546,2100.93
8,4,11,2101.747,2011.42
8,4,12,2396.071,2295.314
8,4,13,2424.61,2322.842
8,4,14,1635.914,1562.093
8,4,15,1041.777,989.008
8,4,16,672.982,633.281
8,4,17,443.867,412.285
8,4,18,139.632,118.83
8,4,19,0.0,0.0
8,4,20,0.0,0.0
8,4,21,0.0,0.0
8,4,22,0.0,0.0
8,4,23,0.0,0.0
8,5,0,0.0,0.0
8,5,1,0.0,0.0
8,5,2,0.0,0.0
8,5,3,0.0,0.0
8,5,4,0.0,0.0
8,5,5,10.819,0.0
8,5,6,277.992,252.287
8,5,7,902.645,854.806
8,5,8,1417.177,1351.106
8,5,9,1990.384,1904.002
8,5,10,2324.196,2225.986
8,5,11,2307.643,2210.02
8,5,12,2455.444,2352.584
8,5,13,2073.264,1983.945
8,5,14,1626.339,1552.857
8,5,15,1127.84,1072.022
8,5,16,866.803,820.235
8,5,17,614.739,577.102
8,5,18,125.84,105.527
8,5,19,0.0,0.0
8,5,20,0.0,0.0
8,5,21,0.0,0.0
8,5,22,0.0,0.0
8,5,23,0.0,0.0
8,6,0,0.0,0.0
8,6,1,0.0,0.0
8,6,2,0.0,0.0
8,6,3,0.0,0.0
8,6,4,0.0,0.0
8,6,5,7.052,0.0
8,6,6,249.974,225.262
8,6,7,341.305,313.356
8,6,8,511.585,477.603
8,6,9,300.4,273.901
8,6,10,911.604,863.448
8,6,11,526.635,492.12
8,6,12,1228.675,1169.284
8,6,13,2247.192,2151.71
8,6,14,1441.563,1374.628
8,6,15,1696.438,1620.472
8,6,16,1260.173,1199.665
8,6,17,621.347,583.476
8,6,18,130.517,110.038
8,6,19,0.0,0.0
8,6,20,0.0,0.0
8,6,21,0.0,0.0
8,6,22,0.0,0.0
8,6,23,0.0,0.0
8,7,0,0.0,0.0
8,7,1,0.0,0.0
8,7,2,0.0,0.0
8,7,3,0.0,0.0
8,7,4,0.0,0.0
8,7,5,21.147,4.543
8,7,6,331.617,304.012
8,7,7,1097.997,1043.237
8,7,8,1849.164,1767.786
8,7,9,2427.338,2325.473
8,7,10,2836.004,2719.659
8,7,11,3072.011,2947.303
8,7,12,3127.561,3000.885
8,7,13,2993.194,2871.279
8,7,14,2685.893,2574.867
8,7,15,2205.967,2111.947
8,7,16,1557.661,1486.612
8,7,17,726.529,684.931
8,7,18,94.881,75.664
8,7,19,0.0,0.0
8,7,20,0.0,0.0
8,7,21,0.0,0.0
8,7,22,0.0,0.0
8,7,23,0.0,0.0
8,8,0,0.0,0.0
8,8,1,0.0,0.0
8,8,2,0.0,0.0
8,8,3,0.0,0.0
8,8,4,0.0,0.0
8,8,5,21.471,4.856
8,8,6,326.541,299.116
8,8,7,1140.474,1084.209
8,8,8,1898.432,1815.309
8,8,9,2443.408,2340.974
8,8,10,2829.938,2713.808
8,8,11,3034.719,2911.332
8,8,12,3069.136,2944.53
8,8,13,2934.983,2815.13
8,8,14,2629.311,2520.29
8,8,15,2148.408,2056.427
8,8,16,1515.8,1446.235
8,8,17,704.61,663.789
8,8,18,97.939,78.614
8,8,19,0.0,0.0
8,8,20,0.0,0.0
8,8,21,0.0,0.0
8,8,22,0.0,0.0
8,8,23,0.0,0.0
8,9,0,0.0,0.0
8,9,1,0.0,0.0
8,9,2,0.0,0.0
8,9,3,0.0,0.0
8,9,4,0.0,0.0
8,9,5,19.329,2.79
8,9,6,324.962,297.593
8,9,7,1095.991,1041.302
8,9,8,1829.163,1748.495
8,9,9,2332.217,2233.723
8,9,10,2646.803,2537.162
8,9,11,2866.443,2749.02
8,9,12,2880.613,2762.687
8,9,13,2434.192,2332.085
8,9,14,2479.895,2376.168
8,9,15,2042.711,1954.475
8,9,16,1435.831,1369.1
8,9,17,671.984,632.319
8,9,18,105.989,86.379
8,9,19,0.0,0.0
8,9,20,0.0,0.0
8,9,21,0.0,0.0
8,9,22,0.0,0.0
8,9,23,0.0,0.0
8,10,0,0.0,0.0
8,10,1,0.0,0.0
8,10,2,0.0,0.0
8,10,3,0.0,0.0
8,10,4,0.0,0.0
8,10,5,15.055,0.0
8,10,6,320.145,292.947
8,10,7,1038.807,986.143
8,10,8,1723.492,1646.568
8,10,9,2237.433,2142.298
8,10,10,2592.408,2484.694
8,10,11,2797.975,2682.978
8,10,12,2842.08,2725.52
8,10,13,2712.85,2600.868
8,10,14,1677.889,1602.58
8,10,15,1780.368,1701.428
8,10,16,1133.033,1077.031
8,10,17,577.896,541.565
8,10,18,111.494,91.689
8,10,19,0.0,0.0
8,10,20,0.0,0.0
8,10,21,0.0,0.0
8,10,22,0.0,0.0
8,10,23,0.0,0.0
8,11,0,0.0,0.0
8,11,1,0.0,0.0
8,11,2,0.0,0.0
8,11,3,0.0,0.0
8,11,4,0.0,0.0
8,11,5,0.0,0.0
8,11,6,313.614,286.648
8,11,7,774.391,731.097
8,11,8,1611.983,1539.009
8,11,9,2157.785,2065.472
8,11,10,2555.616,2449.206
8,11,11,2777.488,2663.217
8,11,12,2340.823,2242.024
8,11,13,2656.421,2546.439
8,11,14,2359.696,2260.229
8,11,15,1894.533,1811.548
8,11,16,1296.714,1234.912
8,11,17,608.591,571.172
8,11,18,108.666,88.962
8,11,19,0.0,0.0
8,11,20,0.0,0.0
8,11,21,0.0,0.0
8,11,22,0.0,0.0
8,11,23,0.0,0.0
8,12,0,0.0,0.0
8,12,1,0.0,0.0
8,12,2,0.0,0.0
8,12,3,0.0,0.0
8,12,4,0.0,0.0
8,12,5,0.0,0.0
8,12,6,258.908,233.88
8,12,7,593.173,556.3
8,12,8,1150.731,1094.102
8,12,9,1625.745,1552.285
8,12,10,2087.249,1997.435
8,12,11,2298.696,2201.39
8,12,12,1680.813,1605.401
8,12,13,2402.885,2301.887
8,12,14,1525.949,1456.025
8,12,15,261.288,236.175
8,12,16,1019.413,967.437
8,12,17,526.193,491.694
8,12,18,96.332,77.064
8,12,19,0.0,0.0
8,12,20,0.0,0.0
8,12,21,0.0,0.0
8,12,22,0.0,0.0
8,12,23,0.0,0.0
8,13,0,0.0,0.0
8,13,1,0.0,0.0
8,13,2,0.0,0.0
8,13,3,0.0,0.0
8,13,4,0.0,0.0
8,13,5,0.0,0.0
8,13,6,74.042,55.564
8,13,7,378.377,349.115
8,13,8,946.003,896.628
8,13,9,1633.764,1560.019
8,13,10,1475.321,1407.191
8,13,11,1874.507,1792.232
8,13,12,1856.533,1774.894
8,13,13,1219.271,1160.213
8,13,14,1054.135,1000.928
8,13,15,1347.802,1284.19
8,13,16,1090.438,1035.945
8,13,17,376.871,347.663
8,13,18,67.266,49.028
8,13,19,0.0,0.0
8,13,20,0.0,0.0
8,13,21,0.0,0.0
8,13,22,0.0,0.0
8,13,23,0.0,0.0
8,14,0,0.0,0.0
8,14,1,0.0,0.0
8,14,2,0.0,0.0
8,14,3,0.0,0.0
8,14,4,0.0,0.0
8,14,5,0.0,0.0
8,14,6,42.777,25.407
8,14,7,752.578,710.057
8,14,8,1540.197,1469.768
8,14,9,2505.985,2401.334
8,14,10,2917.567,2798.332
8,14,11,3111.192,2985.096
8,14,12,3110.89,2984.804
8,14,13,2960.914,2840.142
8,14,14,2625.784,2516.888
8,14,15,2150.556,2058.499
8,14,16,1509.163,1439.834
8,14,17,669.767,630.18
8,14,18,71.597,53.206
8,14,19,0.0,0.0
8,14,20,0.0,0.0
8,14,21,0.0,0.0
8,14,22,0.0,0.0
8,14,23,0.0,0.0
8,15,0,0.0,0.0
8,15,1,0.0,0.0
8,15,2,0.0,0.0
8,15,3,0.0,0.0
8,15,4,0.0,0.0
8,15,5,0.0,0.0
8,15,6,306.081,279.381
8,15,7,1046.19,993.265
8,15,8,1053.642,1000.453
8,15,9,1275.61,1214.556
8,15,10,2016.059,1928.767
8,15,11,2953.353,2832.85
8,15,12,2335.771,2237.151
8,15,13,2842.021,2725.463
8,15,14,1637.564,1563.684
8,15,15,2029.392,1941.629
8,15,16,1179.35,1121.707
8,15,17,605.431,568.124
8,15,18,76.093,57.543
8,15,19,0.0,0.0
8,15,20,0.0,0.0
8,15,21,0.0,0.0
8,15,22,0.0,0.0
8,15,23,0.0,0.0
8,16,0,0.0,0.0
8,16,1,0.0,0.0
8,16,2,0.0,0.0
8,16,3,0.0,0.0
8,16,4,0.0,0.0
8,16,5,0.0,0.0
8,16,6,295.13,268.818
8,16,7,942.958,893.691
8,16,8,1612.92,1539.913
8,16,9,1738.026,1660.587
8,16,10,1734.579,1657.261
8,16,11,2346.944,2247.928
8,16,12,2819.323,2703.569
8,16,13,2314.464,2216.599
8,16,14,2056.438,1967.716
8,16,15,1942.449,1857.766
8,16,16,1339.296,1275.986
8,16,17,587.701,551.022
8,16,18,72.094,53.685
8,16,19,0.0,0.0
8,16,20,0.0,0.0
8,16,21,0.0,0.0
8,16,22,0.0,0.0
8,16,23,0.0,0.0
8,17,0,0.0,0.0
8,17,1,0.0,0.0
8,17,2,0.0,0.0
8,17,3,0.0,0.0
8,17,4,0.0,0.0
8,17,5,0.0,0.0
8,17,6,256.321,231.385
8,17,7,283.052,257.168
8,17,8,941.542,892.325
8,17,9,1733.272,1656.001
8,17,10,1689.177,1613.468
8,17,11,1794.085,1714.659
8,17,12,1630.808,1557.168
8,17,13,1775.735,1696.959
8,17,14,1269.322,1208.49
8,17,15,1064.991,1011.399
8,17,16,774.87,731.559
8,17,17,380.948,351.595
8,17,18,75.18,56.661
8,17,19,0.0,0.0
8,17,20,0.0,0.0
8,17,21,0.0,0.0
8,17,22,0.0,0.0
8,17,23,0.0,0.0
8,18,0,0.0,0.0
8,18,1,0.0,0.0
8,18,2,0.0,0.0
8,18,3,0.0,0.0
8,18,4,0.0,0.0
8,18,5,0.0,0.0
8,18,6,109.705,89.963
8,18,7,334.315,306.615
8,18,8,379.222,349.93
8,18,9,1207.838,1149.185
8,18,10,2161.056,2068.627
8,18,11,2455.043,2352.197
8,18,12,2594.883,2487.081
8,18,13,2527.057,2421.659
8,18,14,1965.375,1879.88
8,18,15,1734.282,1656.975
8,18,16,1027.818,975.544
8,18,17,511.57,477.588
8,18,18,57.073,39.196
8,18,19,0.0,0.0
8,18,20,0.0,0.0
8,18,21,0.0,0.0
8,18,22,0.0,0.0
8,18,23,0.0,0.0
8,19,0,0.0,0.0
8,19,1,0.0,0.0
8,19,2,0.0,0.0
8,19,3,0.0,0.0
8,19,4,0.0,0.0
8,19,5,0.0,0.0
8,19,6,203.104,180.053
8,19,7,528.808,494.216
8,19,8,777.664,734.254
8,19,9,1402.731,1337.172
8,19,10,2114.899,2024.106
8,19,11,2379.573,2279.401
8,19,12,2436.135,2333.959
8,19,13,2284.02,2187.234
8,19,14,1957.586,1872.366
8,19,15,1800.545,1720.89
8,19,16,1197.427,1139.143
8,19,17,532.592,497.866
8,19,18,57.323,39.438
8,19,19,0.0,0.0
8,19,20,0.0,0.0
8,19,21,0.0,0.0
8,19,22,0.0,0.0
8,19,23,0.0,0.0
8,20,0,0.0,0.0
8,20,1,0.0,0.0
8,20,2,0.0,0.0
8,20,3,0.0,0.0
8,20,4,0.0,0.0
8,20,5,0.0,0.0
8,20,6,214.339,190.89
8,20,7,525.276,490.809
8,20,8,755.604,712.976
8,20,9,1196.033,1137.798
8,20,10,1763.083,1684.755
8,20,11,2349.011,2249.922
8,20,12,2240.114,2144.883
8,20,13,2243.454,2148.106
8,20,14,1962.651,1877.253
8,20,15,1537.943,1467.593
8,20,16,1299.808,1237.896
8,20,17,547.619,512.361
8,20,18,54.686,36.894
8,20,19,0.0,0.0
8,20,20,0.0,0.0
8,20,21,0.0,0.0
8,20,22,0.0,0.0
8,20,23,0.0,0.0
8,21,0,0.0,0.0
8,21,1,0.0,0.0
8,21,2,0.0,0.0
8,21,3,0.0,0.0
8,21,4,0.0,0.0
8,21,5,0.0,0.0
8,21,6,220.086,196.434
8,21,7,780.73,737.212
8,21,8,1597.818,1525.347
8,21,9,2066.205,1977.137
8,21,10,2259.136,2163.232
8,21,11,2433.28,2331.205
8,21,12,2652.105,2542.276
8,21,13,2418.553,2317.0
8,21,14,1902.281,1819.021
8,21,15,1928.758,1844.561
8,21,16,1273.728,1212.74
8,21,17,533.982,499.206
8,21,18,46.554,29.05
8,21,19,0.0,0.0
8,21,20,0.0,0.0
8,21,21,0.0,0.0
8,21,22,0.0,0.0
8,21,23,0.0,0.0
8,22,0,0.0,0.0
8,22,1,0.0,0.0
8,22,2,0.0,0.0
8,22,3,0.0,0.0
8,22,4,0.0,0.0
8,22,5,0.0,0.0
8,22,6,134.569,113.947
8,22,7,645.738,607.003
8,22,8,1313.035,1250.655
8,22,9,999.273,948.011
8,22,10,2637.295,2527.991
8,22,11,2202.45,2108.554
8,22,12,2861.129,2743.894
8,22,13,2720.496,2608.244
8,22,14,1981.527,1895.459
8,22,15,1927.965,1843.795
8,22,16,1277.494,1216.373
8,22,17,523.356,488.957
8,22,18,38.119,20.914
8,22,19,0.0,0.0
8,22,20,0.0,0.0
8,22,21,0.0,0.0
8,22,22,0.0,0.0
8,22,23,0.0,0.0
8,23,0,0.0,0.0
8,23,1,0.0,0.0
8,23,2,0.0,0.0
8,23,3,0.0,0.0
8,23,4,0.0,0.0
8,23,5,0.0,0.0
8,23,6,18.423,1.916
8,23,7,213.822,190.391
8,23,8,152.892,131.621
8,23,9,288.937,262.844
8,23,10,461.384,429.181
8,23,11,665.128,625.706
8,23,12,1792.317,1712.953
8,23,13,1836.609,1755.677
8,23,14,1723.747,1646.813
8,23,15,1110.885,1055.667
8,23,16,951.975,902.389
8,23,17,483.199,450.223
8,23,18,37.465,20.283
8,23,19,0.0,0.0
8,23,20,0.0,0.0
8,23,21,0.0,0.0
8,23,22,0.0,0.0
8,23,23,0.0,0.0
8,24,0,0.0,0.0
8,24,1,0.0,0.0
8,24,2,0.0,0.0
8,24,3,0.0,0.0
8,24,4,0.0,0.0
8,24,5,0.0,0.0
8,24,6,189.04,166.488
8,24,7,770.48,727.325
8,24,8,1272.795,1211.84
8,24,9,1427.884,1361.434
8,24,10,1909.884,1826.355
8,24,11,1908.962,1825.465
8,24,12,2131.991,2040.592
8,24,13,1775.405,1696.641
8,24,14,2003.377,1916.535
8,24,15,948.176,898.724
8,24,16,1127.379,1071.577
8,24,17,456.652,424.617
8,24,18,34.547,17.468
8,24,19,0.0,0.0
8,24,20,0.0,0.0
8,24,21,0.0,0.0
8,24,22,0.0,0.0
8,24,23,0.0,0.0
8,25,0,0.0,0.0
8,25,1,0.0,0.0
8,25,2,0.0,0.0
8,25,3,0.0,0.0
8,25,4,0.0,0.0
8,25,5,0.0,0.0
8,25,6,258.03,233.033
8,25,7,1000.228,948.931
8,25,8,1758.628,1680.458
8,25,9,1586.209,1514.149
8,25,10,1999.842,1913.126
8,25,11,2957.075,2836.44
8,25,12,2996.11,2874.091
8,25,13,2839.088,2722.634
8,25,14,2510.754,2405.934
8,25,15,2003.748,1916.893
8,25,16,1320.147,1257.515
8,25,17,522.961,488.576
8,25,18,30.839,13.892
8,25,19,0.0,0.0
8,25,20,0.0,0.0
8,25,21,0.0,0.0
8,25,22,0.0,0.0
8,25,23,0.0,0.0
8,26,0,0.0,0.0
8,26,1,0.0,0.0
8,26,2,0.0,0.0
8,26,3,0.0,0.0
8,26,4,0.0,0.0
8,26,5,0.0,0.0
8,26,6,255.221,230.323
8,26,7,972.622,922.304
8,26,8,1712.127,1635.605
8,26,9,2303.898,2206.408
8,26,10,2715.57,2603.492
8,26,11,2199.455,2105.665
8,26,12,1518.683,1449.015
8,26,13,2399.959,2299.065
8,26,14,1965.795,1880.285
8,26,15,1666.241,1591.345
8,26,16,1288.503,1226.992
8,26,17,505.633,471.862
8,26,18,27.587,10.756
8,26,19,0.0,0.0
8,26,20,0.0,0.0
8,26,21,0.0,0.0
8,26,22,0.0,0.0
8,26,23,0.0,0.0
8,27,0,0.0,0.0
8,27,1,0.0,0.0
8,27,2,0.0,0.0
8,27,3,0.0,0.0
8,27,4,0.0,0.0
8,27,5,0.0,0.0
8,27,6,253.565,228.726
8,27,7,974.29,923.913
8,27,8,1711.559,1635.058
8,27,9,2284.739,2187.927
8,27,10,2675.728,2565.062
8,27,11,2253.518,2157.813
8,27,12,2950.687,2830.278
8,27,13,2145.207,2053.339
8,27,14,2462.967,2359.84
8,27,15,1949.789,1864.846
8,27,16,1263.842,1203.205
8,27,17,488.344,455.186
8,27,18,27.867,11.025
8,27,19,0.0,0.0
8,27,20,0.0,0.0
8,27,21,0.0,0.0
8,27,22,0.0,0.0
8,27,23,0.0,0.0
