validTimeUtc             , Month, Day, Hour, globalHorizontalIrradiance, pressureMeanSeaLevel, temperature, uvIndex, DC Array Output (W), AC System Output (W)
2023-07-20 00:00:00+00:00,     7,  20,    0,                      575.9,                29.96,        74.0,       2,               0.0  ,                0.0
2023-07-20 01:00:00+00:00,     7,  20,    1,                      396.7,                29.95,        73.0,       1,               0.0  ,                0.0
2023-07-20 02:00:00+00:00,     7,  20,    2,                      208.0,                29.96,        70.6,       0,               0.0  ,                0.0
2023-07-20 03:00:00+00:00,     7,  20,    3,                       12.6,                29.96,        68.8,       0,               0.0  ,                0.0
2023-07-20 04:00:00+00:00,     7,  20,    4,                        0.0,                29.97,        67.7,       0,               0.0  ,                0.0
2023-07-20 05:00:00+00:00,     7,  20,    5,                        0.0,                29.98,        67.6,       0,              45.473,               28.007
2023-07-20 06:00:00+00:00,     7,  20,    6,                        0.0,                29.98,        66.7,       0,             293.34 ,              267.092
2023-07-20 07:00:00+00:00,     7,  20,    7,                        0.0,                29.97,        66.1,       0,             820.595,              775.664
2023-07-20 08:00:00+00:00,     7,  20,    8,                        0.0,                29.96,        65.6,       0,            1423.329,             1357.041
2023-07-20 09:00:00+00:00,     7,  20,    9,                        0.0,                29.96,        65.6,       0,            1910.612,             1827.058
2023-07-20 10:00:00+00:00,     7,  20,   10,                        0.0,                29.94,        65.8,       0,            2276.871,             2180.338
2023-07-20 11:00:00+00:00,     7,  20,   11,                        0.0,                29.94,        65.2,       0,            2547.203,             2441.091
2023-07-20 12:00:00+00:00,     7,  20,   12,                        0.0,                29.96,        65.6,       0,            2546.996,             2440.892
2023-07-20 13:00:00+00:00,     7,  20,   13,                        0.0,                29.96,        65.9,       0,            2640.408,             2530.993
2023-07-20 14:00:00+00:00,     7,  20,   14,                       43.8,                29.98,        66.7,       0,            2086.24 ,             1996.462
2023-07-20 15:00:00+00:00,     7,  20,   15,                      169.2,                29.98,        70.3,       2,            1873.738,             1791.49
2023-07-20 16:00:00+00:00,     7,  20,   16,                      332.6,                29.98,        74.2,       4,            1325.075,             1262.268
2023-07-20 17:00:00+00:00,     7,  20,   17,                      563.7,                29.98,        76.7,       7,             670.783,              631.16
2023-07-20 18:00:00+00:00,     7,  20,   18,                      755.8,                29.98,        75.8,       9,             188.236,              165.712
2023-07-20 19:00:00+00:00,     7,  20,   19,                      895.0,                29.98,        76.6,      11,               0.0  ,                0.0
2023-07-20 20:00:00+00:00,     7,  20,   20,                      945.7,                29.98,        76.4,      11,               0.0  ,                0.0
2023-07-20 21:00:00+00:00,     7,  20,   21,                      939.4,                29.97,        74.4,       9,               0.0  ,                0.0
2023-07-20 22:00:00+00:00,     7,  20,   22,                      875.1,                29.96,        74.8,       7,               0.0  ,                0.0
2023-07-20 23:00:00+00:00,     7,  20,   23,                      759.0,                29.95,        73.3,       4,               0.0  ,                0.0
2023-07-21 00:00:00+00:00,     7,  21,    0,                      598.8,                29.94,        73.3,       2,               0.0  ,                0.0
2023-07-21 01:00:00+00:00,     7,  21,    1,                      407.2,                29.92,        73.7,       1,               0.0  ,                0.0
2023-07-21 02:00:00+00:00,     7,  21,    2,                      211.6,                29.91,        72.6,       0,               0.0  ,                0.0
2023-07-21 03:00:00+00:00,     7,  21,    3,                       12.1,                29.91,        70.3,       0,               0.0  ,                0.0
2023-07-21 04:00:00+00:00,     7,  21,    4,                        0.0,                29.91,        69.0,       0,               0.0  ,                0.0
2023-07-21 05:00:00+00:00,     7,  21,    5,                        0.0,                29.91,        68.3,       0,              43.342,               25.952
2023-07-21 06:00:00+00:00,     7,  21,    6,                        0.0,                29.92,        67.0,       0,             383.618,              354.17
